order_name,order_id,store_id,order_date,status,delivery_eta,
,,579138,,Delivered,-,
,,904036,,Delivered,-,
,,724710,,Delivered,-,
,,708394,,Pending,07/01/1900,
,,509375,,Pending,07/01/1900,
,,947789,,Not Delivered,-,
,,649923,,Delivered,-,
,,613163,,Pending,07/01/1900,
,,191747,,Delivered,-,
,,522814,,Not Delivered,-,
,,889537,,Pending,07/01/1900,
,,106608,,Not Delivered,-,
,,285408,,Pending,07/01/1900,
,,498718,,Not Delivered,-,
,,730511,,Pending,07/01/1900,
,,629236,,Not Delivered,-,
,,351627,,Not Delivered,-,
,,950514,,Delivered,-,
,,917511,,Not Delivered,-,
,,896884,,Pending,07/01/1900,
,,297968,,Pending,07/01/1900,
,,634355,,Delivered,-,
,,412618,,Not Delivered,-,
,,119228,,Not Delivered,-,
,,285442,,Delivered,-,
,,638134,,Pending,07/01/1900,
,,597786,,Not Delivered,-,
,,302682,,Delivered,-,
,,361160,,Delivered,-,
,,922697,,Not Delivered,-,
,,306572,,Delivered,-,
,,217266,,Not Delivered,-,
,,517297,,Pending,07/01/1900,
,,109185,,Delivered,-,
,,976346,,Not Delivered,-,
,,106168,,Pending,07/01/1900,
,,904148,,Not Delivered,-,
,,403957,,Not Delivered,-,
,,549554,,Pending,07/01/1900,
,,441321,,Delivered,-,
,,858756,,Pending,07/01/1900,
,,173337,,Delivered,-,
,,145841,,Pending,07/01/1900,
,,844692,,Not Delivered,-,
,,262172,,Pending,07/01/1900,
,,871753,,Delivered,-,
,,222918,,Pending,07/01/1900,
,,446568,,Pending,07/01/1900,
,,167337,,Pending,07/01/1900,
,,853104,,Delivered,-,
,,372407,,Delivered,-,
,,734652,,Pending,07/01/1900,
,,761703,,Delivered,-,
,,178363,,Pending,07/01/1900,
,,666123,,Not Delivered,-,
,,245180,,Pending,07/01/1900,
,,662468,,Pending,07/01/1900,
,,320815,,Delivered,-,
,,546112,,Pending,07/01/1900,
,,360282,,Delivered,-,
,,419431,,Delivered,-,
,,161795,,Delivered,-,
,,322537,,Not Delivered,-,
,,473772,,Not Delivered,-,
,,609623,,Pending,07/01/1900,
,,987649,,Delivered,-,
,,217288,,Not Delivered,-,
,,232896,,Pending,07/01/1900,
,,545421,,Pending,07/01/1900,
,,617970,,Not Delivered,-,
,,419204,,Not Delivered,-,
,,548210,,Not Delivered,-,
,,997529,,Delivered,-,
,,709352,,Pending,07/01/1900,
,,408189,,Not Delivered,-,
,,499815,,Delivered,-,
,,565586,,Delivered,-,
,,630889,,Delivered,-,
,,642002,,Not Delivered,-,
,,301054,,Not Delivered,-,
,,930618,,Pending,07/01/1900,
,,543079,,Pending,07/01/1900,
,,119529,,Not Delivered,-,
,,603021,,Delivered,-,
,,486294,,Not Delivered,-,
,,220237,,Pending,07/01/1900,
,,405847,,Pending,07/01/1900,
,,956358,,Delivered,-,
,,304025,,Not Delivered,-,
,,683120,,Pending,07/01/1900,
,,739738,,Pending,07/01/1900,
,,248724,,Pending,07/01/1900,
,,977980,,Pending,07/01/1900,
,,195895,,Not Delivered,-,
,,306021,,Delivered,-,
,,262058,,Pending,07/01/1900,
,,904036,,Pending,07/01/1900,
,,503604,,Delivered,-,
,,859809,,Pending,07/01/1900,
,,153860,,Delivered,-,
,,194434,,Pending,07/01/1900,
,,397337,,Delivered,-,
,,353871,,Delivered,-,
,,105680,,Pending,07/01/1900,
,,248591,,Delivered,-,
,,139294,,Pending,07/01/1900,
,,779788,,Not Delivered,-,
,,255931,,Delivered,-,
,,919744,,Delivered,-,
,,554355,,Pending,07/01/1900,
,,518318,,Not Delivered,-,
,,126274,,Not Delivered,-,
,,512691,,Delivered,-,
,,159296,,Not Delivered,-,
,,799151,,Not Delivered,-,
,,248227,,Pending,07/01/1900,
,,313417,,Not Delivered,-,
,,340288,,Delivered,-,
,,351733,,Delivered,-,
,,102891,,Not Delivered,-,
,,949518,,Not Delivered,-,
,,396510,,Pending,07/01/1900,
,,676838,,Delivered,-,
,,464733,,Pending,07/01/1900,
,,791722,,Delivered,-,
,,125441,,Pending,07/01/1900,
,,292043,,Not Delivered,-,
,,753152,,Not Delivered,-,
,,654337,,Not Delivered,-,
,,329019,,Pending,07/01/1900,
,,780291,,Not Delivered,-,
,,534384,,Delivered,-,
,,254203,,Delivered,-,
,,379481,,Pending,07/01/1900,
,,834132,,Pending,07/01/1900,
,,335898,,Delivered,-,
,,929328,,Not Delivered,-,
,,129709,,Delivered,-,
,,388800,,Delivered,-,
,,455660,,Not Delivered,-,
,,340320,,Not Delivered,-,
,,343607,,Delivered,-,
,,302207,,Not Delivered,-,
,,399613,,Pending,07/01/1900,
,,671056,,Pending,07/01/1900,
,,227249,,Pending,07/01/1900,
,,912240,,Pending,07/01/1900,
,,532780,,Pending,07/01/1900,
,,917407,,Delivered,-,
,,679449,,Not Delivered,-,
,,767556,,Pending,07/01/1900,
,,621397,,Not Delivered,-,
,,267758,,Pending,07/01/1900,
,,283988,,Pending,07/01/1900,
,,303096,,Delivered,-,
,,185972,,Not Delivered,-,
,,468285,,Not Delivered,-,
,,231423,,Not Delivered,-,
,,698043,,Pending,07/01/1900,
,,600603,,Delivered,-,
,,863309,,Not Delivered,-,
,,897184,,Pending,07/01/1900,
,,499258,,Not Delivered,-,
,,799675,,Not Delivered,-,
,,865472,,Delivered,-,
,,519174,,Not Delivered,-,
,,231462,,Not Delivered,-,
,,403978,,Delivered,-,
,,156972,,Not Delivered,-,
,,317795,,Pending,07/01/1900,
,,223538,,Not Delivered,-,
,,773340,,Not Delivered,-,
,,206293,,Pending,07/01/1900,
,,425135,,Pending,07/01/1900,
,,960455,,Delivered,-,
,,187217,,Pending,07/01/1900,
,,280574,,Not Delivered,-,
,,681494,,Not Delivered,-,
,,122955,,Delivered,-,
,,269363,,Pending,07/01/1900,
,,171082,,Delivered,-,
,,278750,,Pending,07/01/1900,
,,522794,,Not Delivered,-,
,,375853,,Not Delivered,-,
,,327225,,Delivered,-,
,,649958,,Not Delivered,-,
,,846755,,Delivered,-,
,,704499,,Delivered,-,
,,910158,,Delivered,-,
,,524599,,Delivered,-,
,,872307,,Not Delivered,-,
,,401121,,Not Delivered,-,
,,315101,,Delivered,-,
,,233440,,Pending,07/01/1900,
,,405706,,Delivered,-,
,,488858,,Pending,07/01/1900,
,,468698,,Delivered,-,
,,902554,,Delivered,-,
,,184514,,Not Delivered,-,
,,957990,,Delivered,-,
,,251387,,Not Delivered,-,
,,147905,,Pending,07/01/1900,
,,641651,,Delivered,-,
,,603915,,Not Delivered,-,
,,930412,,Delivered,-,
,,616524,,Pending,07/01/1900,
,,840124,,Not Delivered,-,
,,650595,,Pending,07/01/1900,
,,367795,,Not Delivered,-,
,,789736,,Delivered,-,
,,716778,,Delivered,-,
,,481710,,Pending,07/01/1900,
,,767652,,Not Delivered,-,
,,231171,,Delivered,-,
,,376569,,Not Delivered,-,
,,815267,,Pending,07/01/1900,
,,352473,,Not Delivered,-,
,,284043,,Pending,07/01/1900,
,,379966,,Delivered,-,
,,662357,,Not Delivered,-,
,,157186,,Pending,07/01/1900,
,,747816,,Not Delivered,-,
,,198928,,Not Delivered,-,
,,236283,,Delivered,-,
,,496996,,Not Delivered,-,
,,581753,,Not Delivered,-,
,,448450,,Pending,07/01/1900,
,,516061,,Not Delivered,-,
,,947381,,Pending,07/01/1900,
,,647084,,Not Delivered,-,
,,101041,,Delivered,-,
,,155671,,Delivered,-,
,,880311,,Delivered,-,
,,831748,,Delivered,-,
,,472733,,Not Delivered,-,
,,907117,,Delivered,-,
,,243495,,Delivered,-,
,,587599,,Pending,07/01/1900,
,,795341,,Not Delivered,-,
,,687163,,Delivered,-,
,,568427,,Pending,07/01/1900,
,,826097,,Pending,07/01/1900,
,,341011,,Pending,07/01/1900,
,,466981,,Delivered,-,
,,563285,,Pending,07/01/1900,
,,273698,,Not Delivered,-,
,,367862,,Not Delivered,-,
,,813366,,Pending,07/01/1900,
,,807751,,Delivered,-,
,,412145,,Pending,07/01/1900,
,,370093,,Not Delivered,-,
,,794618,,Delivered,-,
,,725265,,Pending,07/01/1900,
,,443447,,Delivered,-,
,,291542,,Pending,07/01/1900,
,,477477,,Pending,07/01/1900,
,,123258,,Pending,07/01/1900,
,,694734,,Delivered,-,
,,498118,,Pending,07/01/1900,
,,605521,,Delivered,-,
,,244275,,Delivered,-,
,,784499,,Pending,07/01/1900,
,,563103,,Delivered,-,
,,933316,,Delivered,-,
,,624487,,Not Delivered,-,
,,683400,,Pending,07/01/1900,
,,953143,,Pending,07/01/1900,
,,630619,,Pending,07/01/1900,
,,165075,,Pending,07/01/1900,
,,410721,,Delivered,-,
,,936576,,Pending,07/01/1900,
,,194622,,Delivered,-,
,,351970,,Not Delivered,-,
,,194294,,Not Delivered,-,
,,570945,,Not Delivered,-,
,,381341,,Not Delivered,-,
,,900904,,Not Delivered,-,
,,182334,,Delivered,-,
,,225591,,Pending,07/01/1900,
,,162337,,Pending,07/01/1900,
,,318387,,Delivered,-,
,,574260,,Delivered,-,
,,540755,,Delivered,-,
,,506161,,Delivered,-,
,,314367,,Pending,07/01/1900,
,,756166,,Pending,07/01/1900,
,,767105,,Pending,07/01/1900,
,,907429,,Pending,07/01/1900,
,,421047,,Not Delivered,-,
,,845109,,Pending,07/01/1900,
,,467461,,Delivered,-,
,,494130,,Delivered,-,
,,379627,,Not Delivered,-,
,,748045,,Not Delivered,-,
,,162250,,Pending,07/01/1900,
,,624580,,Pending,07/01/1900,
,,445258,,Delivered,-,
,,854836,,Delivered,-,
,,989714,,Pending,07/01/1900,
,,139044,,Delivered,-,
,,920337,,Delivered,-,
,,997887,,Pending,07/01/1900,
,,332175,,Delivered,-,
,,910126,,Pending,07/01/1900,
,,645373,,Pending,07/01/1900,
,,978211,,Not Delivered,-,
,,711509,,Not Delivered,-,
,,383855,,Pending,07/01/1900,
,,482291,,Pending,07/01/1900,
,,407862,,Delivered,-,
,,344240,,Delivered,-,
,,476613,,Not Delivered,-,
,,544713,,Not Delivered,-,
,,777661,,Not Delivered,-,
,,199060,,Delivered,-,
,,667522,,Pending,07/01/1900,
,,436833,,Delivered,-,
,,613206,,Pending,07/01/1900,
,,675161,,Delivered,-,
,,540177,,Delivered,-,
,,254233,,Pending,07/01/1900,
,,922532,,Delivered,-,
,,255393,,Delivered,-,
,,951657,,Delivered,-,
,,172555,,Not Delivered,-,
,,452063,,Delivered,-,
,,870846,,Not Delivered,-,
,,881472,,Delivered,-,
,,891937,,Pending,07/01/1900,
,,119603,,Not Delivered,-,
,,720665,,Delivered,-,
,,315165,,Pending,07/01/1900,
,,200960,,Pending,07/01/1900,
,,167213,,Not Delivered,-,
,,265529,,Delivered,-,
,,181148,,Delivered,-,
,,761420,,Delivered,-,
,,133356,,Delivered,-,
,,623884,,Pending,07/01/1900,
,,596357,,Not Delivered,-,
,,856803,,Delivered,-,
,,247196,,Delivered,-,
,,168921,,Pending,07/01/1900,
,,990636,,Not Delivered,-,
,,258828,,Delivered,-,
,,891520,,Not Delivered,-,
,,347678,,Not Delivered,-,
,,156221,,Delivered,-,
,,107464,,Pending,07/01/1900,
,,327844,,Delivered,-,
,,518400,,Pending,07/01/1900,
,,216014,,Not Delivered,-,
,,441744,,Delivered,-,
,,219456,,Delivered,-,
,,622495,,Pending,07/01/1900,
,,975674,,Pending,07/01/1900,
,,629327,,Delivered,-,
,,881668,,Pending,07/01/1900,
,,189236,,Delivered,-,
,,207841,,Delivered,-,
,,522017,,Delivered,-,
,,680289,,Not Delivered,-,
,,738644,,Pending,07/01/1900,
,,496973,,Pending,07/01/1900,
,,414581,,Pending,07/01/1900,
,,378761,,Delivered,-,
,,285200,,Delivered,-,
,,587982,,Delivered,-,
,,665191,,Pending,07/01/1900,
,,172038,,Not Delivered,-,
,,595296,,Delivered,-,
,,346282,,Not Delivered,-,
,,770269,,Not Delivered,-,
,,830260,,Not Delivered,-,
,,298607,,Pending,07/01/1900,
,,873854,,Pending,07/01/1900,
,,761546,,Not Delivered,-,
,,168147,,Not Delivered,-,
,,368052,,Pending,07/01/1900,
,,873616,,Pending,07/01/1900,
,,554576,,Pending,07/01/1900,
,,977495,,Delivered,-,
,,628336,,Delivered,-,
,,861607,,Pending,07/01/1900,
,,300661,,Not Delivered,-,
,,665305,,Not Delivered,-,
,,498917,,Not Delivered,-,
,,946299,,Pending,07/01/1900,
,,985899,,Delivered,-,
,,149453,,Not Delivered,-,
,,941961,,Not Delivered,-,
,,235930,,Not Delivered,-,
,,106284,,Not Delivered,-,
,,604052,,Not Delivered,-,
,,209225,,Delivered,-,
,,714922,,Pending,07/01/1900,
,,854489,,Delivered,-,
,,854780,,Pending,07/01/1900,
,,594669,,Pending,07/01/1900,
,,890476,,Not Delivered,-,
,,273186,,Not Delivered,-,
,,206999,,Delivered,-,
,,508046,,Delivered,-,
,,362720,,Delivered,-,
,,545415,,Not Delivered,-,
,,400490,,Pending,07/01/1900,
,,643028,,Not Delivered,-,
,,631297,,Pending,07/01/1900,
,,275899,,Not Delivered,-,
,,680273,,Pending,07/01/1900,
,,556153,,Not Delivered,-,
,,324602,,Not Delivered,-,
,,932743,,Pending,07/01/1900,
,,452876,,Delivered,-,
,,253596,,Delivered,-,
,,999585,,Not Delivered,-,
,,900238,,Pending,07/01/1900,
,,201051,,Not Delivered,-,
,,636595,,Delivered,-,
,,476493,,Pending,07/01/1900,
,,888555,,Not Delivered,-,
,,389195,,Not Delivered,-,
,,294648,,Pending,07/01/1900,
,,388550,,Pending,07/01/1900,
,,793150,,Pending,07/01/1900,
,,934749,,Not Delivered,-,
,,444462,,Not Delivered,-,
,,862985,,Delivered,-,
,,358777,,Not Delivered,-,
,,142937,,Not Delivered,-,
,,430145,,Not Delivered,-,
,,566418,,Delivered,-,
,,979091,,Delivered,-,
,,330821,,Pending,07/01/1900,
,,942946,,Pending,07/01/1900,
,,660792,,Not Delivered,-,
,,607374,,Not Delivered,-,
,,214425,,Delivered,-,
,,272492,,Pending,07/01/1900,
,,336829,,Delivered,-,
,,518517,,Not Delivered,-,
,,714839,,Delivered,-,
,,590139,,Pending,07/01/1900,
,,491747,,Delivered,-,
,,298673,,Not Delivered,-,
,,299637,,Pending,07/01/1900,
,,467044,,Pending,07/01/1900,
,,399964,,Delivered,-,
,,142625,,Delivered,-,
,,294359,,Pending,07/01/1900,
,,859681,,Delivered,-,
,,254222,,Delivered,-,
,,808689,,Delivered,-,
,,104401,,Pending,07/01/1900,
,,222528,,Not Delivered,-,
,,202805,,Pending,07/01/1900,
,,738674,,Not Delivered,-,
,,523951,,Delivered,-,
,,743740,,Not Delivered,-,
,,245220,,Not Delivered,-,
,,969251,,Delivered,-,
,,335662,,Delivered,-,
,,893134,,Not Delivered,-,
,,733799,,Pending,07/01/1900,
,,588318,,Delivered,-,
,,197024,,Pending,07/01/1900,
,,465138,,Not Delivered,-,
,,640166,,Not Delivered,-,
,,132495,,Pending,07/01/1900,
,,644430,,Not Delivered,-,
,,230174,,Delivered,-,
,,368267,,Pending,07/01/1900,
,,714095,,Delivered,-,
,,638646,,Not Delivered,-,
,,643334,,Delivered,-,
,,715451,,Delivered,-,
,,131797,,Pending,07/01/1900,
,,305013,,Pending,07/01/1900,
,,548451,,Delivered,-,
,,599558,,Not Delivered,-,
,,519637,,Pending,07/01/1900,
,,784794,,Not Delivered,-,
,,766577,,Pending,07/01/1900,
,,452812,,Delivered,-,
,,216978,,Pending,07/01/1900,
,,820804,,Pending,07/01/1900,
,,327651,,Pending,07/01/1900,
,,937101,,Pending,07/01/1900,
,,181091,,Delivered,-,
,,594361,,Pending,07/01/1900,
,,966569,,Not Delivered,-,
,,546406,,Not Delivered,-,
,,493295,,Delivered,-,
,,461414,,Not Delivered,-,
,,105586,,Pending,07/01/1900,
,,490993,,Not Delivered,-,
,,127557,,Pending,07/01/1900,
,,501324,,Delivered,-,
,,581641,,Pending,07/01/1900,
,,559057,,Not Delivered,-,
,,601736,,Pending,07/01/1900,
,,980538,,Not Delivered,-,
,,357221,,Not Delivered,-,
,,907262,,Not Delivered,-,
,,189766,,Pending,07/01/1900,
,,123297,,Pending,07/01/1900,
,,551057,,Pending,07/01/1900,
,,519125,,Delivered,-,
,,927113,,Pending,07/01/1900,
,,943067,,Pending,07/01/1900,
,,879813,,Not Delivered,-,
,,221551,,Delivered,-,
,,719100,,Not Delivered,-,
,,129836,,Delivered,-,
,,589213,,Delivered,-,
,,777597,,Not Delivered,-,
,,917999,,Pending,07/01/1900,
,,589425,,Not Delivered,-,
,,833238,,Pending,07/01/1900,
,,999802,,Delivered,-,
,,175586,,Delivered,-,
,,360734,,Delivered,-,
,,890732,,Not Delivered,-,
,,429705,,Delivered,-,
,,778860,,Pending,07/01/1900,
,,389610,,Delivered,-,
,,399037,,Not Delivered,-,
,,972240,,Delivered,-,
,,923668,,Delivered,-,
,,799536,,Delivered,-,
,,998386,,Delivered,-,
,,649990,,Delivered,-,
,,469683,,Pending,07/01/1900,
,,493352,,Pending,07/01/1900,
,,820464,,Delivered,-,
,,740167,,Delivered,-,
,,804470,,Pending,07/01/1900,
,,398826,,Delivered,-,
,,398670,,Not Delivered,-,
,,813072,,Delivered,-,
,,206637,,Delivered,-,
,,833423,,Not Delivered,-,
,,160222,,Not Delivered,-,
,,134604,,Delivered,-,
,,169258,,Pending,07/01/1900,
,,433585,,Pending,07/01/1900,
,,804614,,Not Delivered,-,
,,129353,,Not Delivered,-,
,,315757,,Delivered,-,
,,278607,,Not Delivered,-,
,,243130,,Not Delivered,-,
,,185412,,Delivered,-,
,,681009,,Not Delivered,-,
,,371014,,Pending,07/01/1900,
,,794140,,Not Delivered,-,
,,579484,,Delivered,-,
,,758859,,Pending,07/01/1900,
,,840155,,Pending,07/01/1900,
,,602977,,Pending,07/01/1900,
,,258826,,Pending,07/01/1900,
,,251438,,Delivered,-,
,,183015,,Not Delivered,-,
,,832761,,Delivered,-,
,,969866,,Delivered,-,
,,246552,,Delivered,-,
,,887708,,Not Delivered,-,
,,987660,,Delivered,-,
,,141464,,Pending,07/01/1900,
,,514140,,Pending,07/01/1900,
,,904767,,Delivered,-,
,,803894,,Pending,07/01/1900,
,,302511,,Delivered,-,
,,804329,,Pending,07/01/1900,
,,466781,,Not Delivered,-,
,,450777,,Delivered,-,
,,627306,,Pending,07/01/1900,
,,523510,,Not Delivered,-,
,,275762,,Delivered,-,
,,882059,,Not Delivered,-,
,,108240,,Pending,07/01/1900,
,,353608,,Not Delivered,-,
,,561315,,Not Delivered,-,
,,335642,,Not Delivered,-,
,,504012,,Not Delivered,-,
,,695735,,Pending,07/01/1900,
,,459220,,Not Delivered,-,
,,227990,,Not Delivered,-,
,,946681,,Delivered,-,
,,908567,,Pending,07/01/1900,
,,314744,,Not Delivered,-,
,,349705,,Delivered,-,
,,575402,,Delivered,-,
,,828143,,Delivered,-,
,,582576,,Not Delivered,-,
,,961806,,Not Delivered,-,
,,428388,,Delivered,-,
,,830306,,Delivered,-,
,,178086,,Not Delivered,-,
,,175759,,Pending,07/01/1900,
,,569909,,Not Delivered,-,
,,375159,,Pending,07/01/1900,
,,484132,,Delivered,-,
,,122112,,Pending,07/01/1900,
,,504512,,Pending,07/01/1900,
,,416652,,Not Delivered,-,
,,748182,,Pending,07/01/1900,
,,321861,,Delivered,-,
,,268323,,Not Delivered,-,
,,928258,,Not Delivered,-,
,,863322,,Pending,07/01/1900,
,,266912,,Pending,07/01/1900,
,,731734,,Pending,07/01/1900,
,,612084,,Delivered,-,
,,553639,,Not Delivered,-,
,,814669,,Not Delivered,-,
,,323473,,Delivered,-,
,,894422,,Pending,07/01/1900,
,,881539,,Not Delivered,-,
,,749676,,Not Delivered,-,
,,901462,,Not Delivered,-,
,,485217,,Delivered,-,
,,187522,,Pending,07/01/1900,
,,790107,,Pending,07/01/1900,
,,906071,,Pending,07/01/1900,
,,655761,,Delivered,-,
,,394829,,Not Delivered,-,
,,251232,,Pending,07/01/1900,
,,463136,,Delivered,-,
,,921394,,Pending,07/01/1900,
,,953161,,Delivered,-,
,,238774,,Pending,07/01/1900,
,,653712,,Pending,07/01/1900,
,,174813,,Not Delivered,-,
,,689777,,Not Delivered,-,
,,482715,,Not Delivered,-,
,,939894,,Delivered,-,
,,445240,,Not Delivered,-,
,,561137,,Pending,07/01/1900,
,,379961,,Delivered,-,
,,683718,,Delivered,-,
,,695222,,Not Delivered,-,
,,995280,,Not Delivered,-,
,,229607,,Delivered,-,
,,673090,,Not Delivered,-,
,,426436,,Not Delivered,-,
,,830331,,Pending,07/01/1900,
,,435263,,Not Delivered,-,
,,758359,,Not Delivered,-,
,,940183,,Delivered,-,
,,438435,,Not Delivered,-,
,,736844,,Not Delivered,-,
,,317146,,Pending,07/01/1900,
,,521736,,Pending,07/01/1900,
,,905938,,Not Delivered,-,
,,809665,,Delivered,-,
,,769404,,Pending,07/01/1900,
,,500634,,Not Delivered,-,
,,657036,,Pending,07/01/1900,
,,355958,,Delivered,-,
,,505058,,Delivered,-,
,,797172,,Pending,07/01/1900,
,,825792,,Delivered,-,
,,692833,,Delivered,-,
,,247962,,Not Delivered,-,
,,705373,,Pending,07/01/1900,
,,222299,,Delivered,-,
,,584459,,Delivered,-,
,,336099,,Delivered,-,
,,841131,,Not Delivered,-,
,,537491,,Pending,07/01/1900,
,,313094,,Not Delivered,-,
,,994633,,Pending,07/01/1900,
,,121267,,Not Delivered,-,
,,153883,,Not Delivered,-,
,,334395,,Pending,07/01/1900,
,,843738,,Not Delivered,-,
,,139388,,Delivered,-,
,,710426,,Not Delivered,-,
,,928992,,Pending,07/01/1900,
,,345241,,Delivered,-,
,,975969,,Not Delivered,-,
,,867113,,Delivered,-,
,,184523,,Not Delivered,-,
,,132800,,Delivered,-,
,,351090,,Not Delivered,-,
,,108135,,Delivered,-,
,,210773,,Pending,07/01/1900,
,,755823,,Delivered,-,
,,176046,,Pending,07/01/1900,
,,108753,,Delivered,-,
,,988662,,Delivered,-,
,,731652,,Delivered,-,
,,328978,,Pending,07/01/1900,
,,805815,,Pending,07/01/1900,
,,545231,,Pending,07/01/1900,
,,843529,,Not Delivered,-,
,,538759,,Not Delivered,-,
,,824397,,Pending,07/01/1900,
,,960167,,Pending,07/01/1900,
,,836912,,Delivered,-,
,,245771,,Delivered,-,
,,781776,,Delivered,-,
,,305657,,Pending,07/01/1900,
,,399641,,Pending,07/01/1900,
,,108954,,Pending,07/01/1900,
,,969775,,Delivered,-,
,,194107,,Not Delivered,-,
,,173977,,Pending,07/01/1900,
,,238818,,Not Delivered,-,
,,798878,,Delivered,-,
,,572390,,Not Delivered,-,
,,258787,,Not Delivered,-,
,,196046,,Pending,07/01/1900,
,,757255,,Not Delivered,-,
,,123755,,Pending,07/01/1900,
,,911615,,Not Delivered,-,
,,714332,,Pending,07/01/1900,
,,612079,,Pending,07/01/1900,
,,874145,,Delivered,-,
,,155714,,Not Delivered,-,
,,533207,,Delivered,-,
,,484040,,Not Delivered,-,
,,661542,,Pending,07/01/1900,
,,501644,,Delivered,-,
,,680235,,Not Delivered,-,
,,991922,,Pending,07/01/1900,
,,195168,,Not Delivered,-,
,,239284,,Not Delivered,-,
,,268581,,Not Delivered,-,
,,678615,,Delivered,-,
,,389749,,Pending,07/01/1900,
,,207162,,Not Delivered,-,
,,289259,,Not Delivered,-,
,,288805,,Not Delivered,-,
,,805596,,Delivered,-,
,,158453,,Not Delivered,-,
,,917914,,Delivered,-,
,,200000,,Pending,07/01/1900,
,,345830,,Not Delivered,-,
,,889197,,Delivered,-,
,,217778,,Pending,07/01/1900,
,,558606,,Pending,07/01/1900,
,,890692,,Not Delivered,-,
,,420694,,Delivered,-,
,,623083,,Pending,07/01/1900,
,,738269,,Pending,07/01/1900,
,,175579,,Not Delivered,-,
,,143615,,Delivered,-,
,,393956,,Pending,07/01/1900,
,,560455,,Not Delivered,-,
,,606681,,Delivered,-,
,,293230,,Not Delivered,-,
,,599766,,Pending,07/01/1900,
,,653655,,Pending,07/01/1900,
